name_x,team_x,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,position_x,conference,2026_wAV_Predictions
Dane Nauman,Toledo,-1.648668632,-3.075139837,-0.484023506,-0.77783336,-0.73890611,0.836402234,0.11188025,-0.293701595,0.133037712,-0.029693556,0.032018071,RB,MAC,1.180378042
Cole Snider,Sacred Heart,-2.234303108,-1.324678537,-0.296760346,1.213057239,-1.471500685,2.105391655,1.521154809,-0.418521075,0.328640811,0.296825483,0.173357146,RB,INDAA,1.180346898
Drew Devillier,Rice,0.416076367,-3.283037527,-1.882870909,-0.121431445,0.054543639,-1.187862347,1.369298554,-0.09300743,0.158903301,-0.382305188,-1.23258177,QB,AAC,1.179637847
D'Shaun Ford,UL Monroe,-1.366325755,-3.87697093,-0.514086731,-1.231770043,1.797910251,1.615679101,-0.106916831,-0.723798771,-0.174152601,0.01958217,-0.018222787,RB,SBC,1.179514754
Elisha Durham,Ball State,-2.220344477,-1.856637406,-1.172397728,-0.747511456,-0.380097809,0.72223014,-0.520140562,0.226246089,-0.26065352,0.982552358,-0.023041524,WR,MAC,1.17911039
Connor Adair,Charlotte,-1.652717692,-3.382400711,0.528973649,-0.70954281,-1.39039312,2.02695385,2.042113176,-0.771507773,0.554369802,0.109721446,0.012800722,TE,AAC,1.178928298
Reid Mikeska,Florida Atlantic,-2.349922285,-2.66966914,-1.339135828,-1.267491873,-0.489087882,0.843677557,-0.516959885,0.177790613,-0.322691385,0.002983264,-0.062722613,TE,AAC,1.178904921
Miles Davis,Utah State,0.051381849,-2.927545287,1.485113702,-0.007713034,-0.560379701,-0.082320581,-0.387277027,-0.228811708,0.086502813,-0.757210861,0.011513541,RB,MWC,1.178790487
Izaiah Williams,Texas A&M,-2.091446658,-1.024472973,-0.939501146,-0.565990838,-0.09263122,0.239057392,-0.424898025,0.033483274,-0.036010507,0.986497835,0.130839665,WR,SEC,1.178602296
Kalib Hicks,Oklahoma State,-1.501610198,-3.11907237,-0.210711159,-0.358290545,-0.573783696,0.46993381,0.170843951,-0.423366587,0.327064779,0.551299806,0.036109946,RB,B12,1.178143338
Cam Williams,Notre Dame,-1.864068709,-2.408841544,-1.279977685,-0.997228783,-0.422403917,0.652124534,-0.444680858,0.082123036,-0.0791724,1.612026043,-0.055083152,WR,Ind,1.178129625
Charles Miska,BYU,-1.195549475,-2.91297904,-0.410820167,-0.42622636,-0.666843455,0.548321349,-0.034300464,-0.201913371,0.156290991,0.50497957,0.076027539,RB,B12,1.178087569
Cody Hardy,NC State,-2.549124315,5.507600648,0.134746054,4.581809705,0.545760771,-0.942191561,-0.695824194,-0.162151894,-0.020561537,-2.508718512,0.414624878,TE,ACC,1.177909498
Grant Norberg,San José State,-2.407178724,-2.217079492,-1.230788849,-0.844736269,-0.439758983,0.774550593,-0.553924247,0.175323258,-0.312538176,0.031726265,-0.042669164,TE,MWC,1.177851646
Bryce Dorsey,Memphis,-2.288679151,-1.667862478,-0.801949991,-1.787490298,-0.110711638,0.480138178,-0.400790352,0.172976687,-0.160365999,1.769084226,-0.039183139,WR,AAC,1.177673082
Grayson Barnes,West Virginia,-1.341758879,2.636052637,-0.017844143,-0.877368989,0.119481349,-0.245292315,-0.038385405,-0.094520925,0.042290665,-0.043107674,0.057050382,TE,B12,1.176038891
Dallen Bentley,Utah,-1.379588001,1.3341521,-0.422430107,-1.193705922,0.15956597,-0.389447872,0.132058218,-0.295338251,0.235884158,-0.054792343,0.100326502,TE,B12,1.175666282
Micah Mays Jr.,Wake Forest,-1.478303786,2.011215851,-0.15563183,-0.475622103,0.280458554,-0.477221074,-0.216021445,-0.214632328,0.201047069,0.354570126,0.214597844,WR,ACC,1.175375389
Dominic Rezac,Vanderbilt,-2.973913469,5.557171735,0.490461729,5.585970098,0.812142966,-0.948458823,-1.048536718,-0.101995967,0.146571008,1.200828179,0.22444281,RB,SEC,1.175176011
Austin Clay,Bowling Green,-2.214234037,-0.479457363,-0.134078912,2.341209896,-1.686166958,2.329209531,2.055860164,-0.564228526,0.527905519,0.331583201,0.333021951,WR,MAC,1.174976396
Maguire Anderson,Florida International,-1.503269296,1.158525353,-0.045872575,-1.0551697,0.011945938,0.019621404,0.118172579,-0.172329592,0.123892706,0.42766747,0.067814917,WR,CUSA,1.174942393
Marlin Klein,Michigan,-1.84466613,0.383472018,-0.679464394,-0.394702113,-0.030541108,0.040980958,-0.313348664,-0.042403544,-0.027401878,0.103927665,0.080987259,TE,B1G,1.174719052
Brandon Young Jr.,North Texas,-2.315055779,-1.954518821,-1.15462179,-0.909133787,-0.42594432,0.764670441,-0.435759368,0.183071575,-0.2602118,0.611596411,-0.065587504,TE,AAC,1.174468692
Air Noland,South Carolina,-1.028865675,-2.205800036,-1.646043137,0.382968037,-0.147730658,-0.380395111,1.406197626,0.54836441,-0.579966822,-1.127293317,-1.716448452,QB,SEC,1.174410905
Louis Brown,Baylor,-0.819704725,2.90806168,-0.113930912,-0.600180994,-0.036240724,-0.176166541,-0.194497638,-0.090605343,0.029260208,-0.303728753,0.067195822,WR,B12,1.174363595
Eugene Hilton Jr.,Wisconsin,-2.244925008,-0.856380859,-0.793894376,-1.022417174,0.112241306,-0.032613141,-0.458965717,-0.102446852,0.020771389,0.214978556,0.195813948,WR,B1G,1.174060769
Darien Williams,Syracuse,-2.011650639,1.01914215,-1.249807424,-0.451030081,1.151697878,-1.663963887,-2.455218425,0.298980825,-0.481252266,-0.879579298,-0.026435287,WR,ACC,1.173937648
Mareyohn Hrabowski,Western Michigan,-2.104894834,-1.557931587,-1.191024811,0.221465279,-0.436359522,0.613438557,-0.535210682,0.183695034,-0.245630922,0.751638239,-0.173128151,TE,MAC,1.1736594
Sean Patrick,Akron,-0.63989044,-1.979784458,1.298841151,-0.262112845,1.296681879,-1.0372238,-0.332149448,-1.017767103,0.701723113,-0.042181985,0.373231737,RB,MAC,1.173618807
Andrew Paul,Jacksonville State,-1.082350423,-1.619834476,1.208412233,0.479200995,-0.562281603,0.446922205,-0.117726735,0.019400251,-0.104450152,-0.113688975,-0.004091887,RB,CUSA,1.173172793
Cameron Friel,UNLV,-0.995495199,-2.069966818,-0.823396784,0.129014576,-0.633648145,0.407304001,0.199067887,-0.418640514,0.367921239,0.468851311,0.091515957,QB,MWC,1.173035929
Gracen Harris,Mississippi State,-2.049205267,-3.325876015,-1.386591577,-1.9132081,-0.399994986,0.596853497,-0.475872424,0.001549797,-0.151948509,-0.131041057,0.046868994,WR,SEC,1.17270517
Dexter Williams II,Kennesaw State,3.990776047,-2.190725209,-1.387007935,1.452641529,-0.208738856,-1.978588532,1.555454522,-0.245698815,0.467823475,-0.735421516,-0.56854169,QB,CUSA,1.172670098
Dalton Carnes,North Texas,-1.761737669,1.508990311,-0.392676455,-0.113355973,-0.185820264,0.392869456,-0.436807588,0.234608596,-0.246830503,0.704857521,-0.016975815,WR,AAC,1.172405274
Timothy Gans,New Mexico State,-1.945347735,-2.026290428,-1.020704557,-0.189916411,-0.377468944,0.384492549,-0.577453197,0.036138478,-0.161038639,-0.034874042,-0.077903374,RB,CUSA,1.172046374
Maguire Martin,Air Force,-1.366238554,-1.628776497,-0.239586972,1.18039584,-1.318302369,1.46427721,1.190121847,-0.380483831,0.403441239,0.548188381,0.241525049,QB,MWC,1.171855147
Reece Vander Zee,Iowa,-1.465451913,2.916224059,-0.332900413,0.898726508,-0.024286991,-0.016395582,-0.311602911,0.074059647,-0.04106108,0.843529229,0.007905412,WR,B1G,1.171810246
Michael Fitzgerald,Wyoming,-1.12689911,1.232043246,-0.299828347,-0.428101928,2.23483387,1.16075841,-0.099132241,-0.431241384,-0.282400583,0.613787581,0.099418319,WR,MWC,1.171358496
Johnny Thompson Jr.,Kansas,-1.159666006,-2.589321735,-0.020757024,0.032536889,-0.869701117,0.830916045,0.41946417,-0.330957781,0.27886828,0.630675231,0.034708031,RB,B12,1.170294304
Jaylon Glover,UNLV,-0.033241423,-2.850060898,1.510360394,0.356500853,-0.667981317,0.030117495,-0.016506362,-0.423119589,0.295754506,-0.788310382,0.15291734,RB,MWC,1.170155486
JJ Buchanan,Utah,-1.207328624,2.438851841,0.04408815,-2.268232896,0.501344915,-0.812289692,0.3234042,-0.402580452,0.385796609,0.173832952,0.219251933,TE,B12,1.169923304
Zack Marshall,Michigan,-1.671593549,1.430363928,-0.411040378,-0.192867024,0.041965916,-0.073641777,-0.370372048,-0.045735673,-0.004804521,0.138512599,0.127290959,TE,B1G,1.169728939
Max Reese,Mississippi State,-2.034649723,-0.718003806,-0.882854353,-0.537618204,-0.233624109,0.324393767,-0.327895864,0.004584314,-0.132045079,-0.219712395,-0.013210944,TE,SEC,1.169417275
Tikey Hayes,Penn State,-1.758341946,-1.951407121,-0.158035315,0.697142656,-1.233743022,1.506339235,1.206523846,-0.513251599,0.391570099,-0.172813618,0.165225418,RB,B1G,1.16918157
Jacorey Watson,Baylor,-2.222266243,-3.034222696,-1.325524574,-1.656157183,-0.464683274,0.757754716,-0.461927586,0.094046343,-0.236937119,0.107405387,-0.054533159,WR,B12,1.16897275
Josh Flowers,Arkansas State,-0.859100179,-3.716866436,-1.124654821,-0.53243816,-0.123067658,-0.542435412,2.491078211,1.750215751,-1.462390119,-0.637742523,2.257392844,QB,SBC,1.168795862
Jeff Weimer,West Virginia,-1.184728715,3.793208588,0.213956506,-0.1330294,0.29646043,-0.453816193,-0.241535785,-0.044337005,0.073286191,0.682533008,0.105403036,WR,B12,1.168532845
Cataurus Hicks,Pittsburgh,-1.94755712,1.988793703,-0.094998371,-0.557908117,0.314081825,-0.314981013,-0.191436514,-0.075505126,0.075544776,0.703704981,0.152084344,WR,ACC,1.168501259
Marcus Bellon,Nevada,-1.203025483,1.830906351,-0.249716633,-0.889173214,0.168541218,-0.393849003,-0.131080659,-0.23193555,0.192144043,0.094675885,0.162755827,WR,MWC,1.168399771
Gabe Milbourn,Oregon State,-1.783397871,0.3783233,-0.394360395,-0.642816509,-0.114446732,0.211966992,-0.248707753,0.054304043,-0.048175024,1.109831228,-0.037087592,TE,PAC,1.168339645
Jackson McGohan,Wisconsin,-2.412793007,-0.832136867,-0.982349106,0.14560277,-0.33195033,0.684334306,-0.606742524,0.249758458,-0.289941769,1.00871109,-0.067817027,TE,B1G,1.16746008
Darius Copeland,Liberty,-2.059217408,-1.961028711,-0.551055779,-0.083274763,-0.924468789,1.33570881,0.778004412,-0.313092123,0.184294554,0.060012519,0.086698855,WR,CUSA,1.167450858
Lawayne McCoy,Florida State,-1.366251394,2.424395403,-0.236716372,-0.212516105,-0.047211858,-0.00649022,-0.283813225,0.044081943,-0.112690888,-0.212257227,0.014795905,WR,ACC,1.167245394
Kevin McGuire,Sacred Heart,-1.606392498,1.173722737,-0.36827304,-0.793141818,0.344577161,-0.567126025,-0.176785897,-0.289325242,0.23379899,0.012627641,0.227364009,WR,INDAA,1.167008083
Braylon Harmon,Tennessee,-2.968227076,4.071340251,0.06460245,3.309094499,0.981465635,-1.298248129,-1.237204466,-0.408980946,0.262917365,-1.889139304,0.925310586,WR,SEC,1.166919478
Max Cutforth,Boise State,2.8802677,-2.115341574,-4.018654315,0.907656787,0.324588695,-2.309252875,1.159762403,-0.103339411,0.288483238,-0.545100581,-0.514809056,QB,MWC,1.166841017
Omari Hayes,Tulane,-0.490603938,4.03123717,0.231342042,-1.427177728,0.092531673,-0.40979944,-0.004024545,-0.237263104,0.122397739,-1.013999726,0.132808692,WR,AAC,1.166380696
Waden Charles,UCF,-1.295168029,0.452373637,-0.488786207,-1.44102256,0.268380875,-0.458167356,-0.621306089,-0.110865276,0.001661731,0.161573915,-0.065934792,WR,B12,1.166078377
Nader Chirchi,UConn,-2.691874977,2.162244778,-0.459634535,2.532022581,-0.084480321,0.43791729,-0.789149103,0.387053155,-0.321491659,1.839738087,-0.084258182,TE,Ind,1.165618294
Alex Bauman,Miami,-1.544006009,2.029811025,-0.255567016,-0.601795909,0.054999235,-0.140575983,-0.044287976,-0.066115287,0.003260888,-0.131149038,0.040216605,TE,ACC,1.165152867
Caleb Rollerson,UCF,-2.585691003,3.40237111,-0.740615992,2.448369602,1.433483169,-2.148498846,-2.511111496,0.071025512,-0.294780031,-2.118370305,0.255224123,WR,B12,1.165072453
Reymello Murphy,UConn,-1.38316631,3.587797077,0.097630499,0.175050743,0.113970208,-0.140000228,-0.238895873,0.0809159,-0.045142308,0.930124817,-0.003902045,WR,Ind,1.164937854
Landon Sides,North Texas,-1.382458255,2.370375694,0.037183271,-1.145732491,0.12628688,-0.176827688,-0.080855642,-0.033951346,-0.011429961,0.047432078,0.065362702,WR,AAC,1.164507062
Markus Allen,Mississippi State,-1.555370389,1.291806037,-0.400490422,-0.675188364,-0.027278819,0.016313046,-0.367147268,-0.004618184,-0.080840118,-0.307816762,0.126994196,WR,SEC,1.164157625
DJ Asiasi,Nevada,-2.400144509,-1.706745474,-1.153002206,-0.357737147,-0.384028369,0.681702865,-0.578526332,0.171125592,-0.285161779,0.187262169,-0.028846351,TE,MWC,1.164042873
Mudia Reuben,South Florida,-1.581345098,2.62326469,-0.136277396,0.119806647,0.097951383,-0.18136609,-0.205965213,0.044774424,-0.084981432,0.085126325,-0.030161408,WR,AAC,1.163765613
Trent Battle,TCU,-0.834534628,-1.774696449,1.605469636,0.097117533,-0.298358959,-0.03602048,-0.183565067,-0.13531166,0.049049162,-0.227275081,0.102514373,RB,B12,1.162998081
Eric Smith,Liberty,-1.967906364,-2.373883978,-0.560975071,-0.166889063,-0.904488437,1.197231696,0.380950967,-0.194587494,0.055636691,-0.046222564,0.028322502,WR,CUSA,1.162885541
Richard Young,Alabama,-0.961678078,-2.564699295,0.645276446,0.287710155,-0.751105674,0.521891098,0.138755045,-0.236991566,0.103059347,-0.519277711,0.032625972,RB,SEC,1.162571505
Jason Philpot-Dixon,Central Michigan,-1.279342229,-3.289571361,-0.927756841,-1.041659714,-0.502114219,0.35400875,-5.12E-05,-0.380061825,0.254476608,-0.010961691,0.075201817,RB,MAC,1.162298388
Brock Rechsteiner,Jacksonville State,-1.457977787,2.302518745,-0.028583602,-1.099169955,0.148074955,-0.175684457,-0.005972229,-0.012598136,0.009954739,0.552695055,0.036357273,WR,CUSA,1.16223099
Matthew Hibner,SMU,-1.244264802,3.502357166,0.148782316,-1.002537752,0.418365916,-0.726237493,0.02904095,-0.35526085,0.285785992,-0.406749898,0.243133696,TE,ACC,1.162163173
Jackson Acker,Wisconsin,-1.552165154,-0.943317326,-0.834098454,0.586434696,-0.563168982,0.578080153,-0.638058231,0.209131705,-0.29496247,0.086908348,-0.147606965,TE,B1G,1.162089827
Jaylin Marshall,Georgia State,-2.46217088,1.157149417,-0.617627459,1.387968899,-0.21990467,0.69333037,-0.646611804,0.371352558,-0.231376685,2.732285409,0.008940621,WR,SBC,1.162026748
Khalil Dinkins,Penn State,-2.068919354,2.111609916,-0.323157046,0.852729339,-0.104336039,0.279051711,-0.422498469,0.236650537,-0.253675012,0.750650195,-0.110367434,TE,B1G,1.162007029
Jawarn Howell,South Carolina,-1.100628877,-0.228207961,0.862447365,1.067388284,-0.375771255,0.067335806,0.281064295,-0.539488279,0.396586525,-1.215865353,0.407945253,RB,SEC,1.161945562
Audric Harris,Washington,-2.607948769,0.221170192,-0.600872491,-0.123299862,0.241869809,-0.109978215,-0.645537047,-0.004173938,-0.092024017,-0.243049444,0.307153167,WR,B1G,1.161778089
Hayden Fisher,Merrimack,-1.95517305,-1.172450298,-0.487231304,-1.808842862,0.36331562,-0.53008123,0.059183719,-0.509509941,0.396678676,-0.031918839,0.247425931,WR,INDAA,1.161493429
Nate Johnson,Utah,-0.214301001,-1.213306193,1.651187467,1.978596309,-1.102084523,0.750481943,1.152950656,-0.5970147,0.438884638,-1.262939133,0.145024701,WR,B12,1.161404081
Jordan Collins,Navy,-2.268875748,-2.54699795,-1.406650981,-1.145803488,-0.467559501,0.781794356,-0.48209693,0.152682505,-0.28567166,0.043368236,-0.058382201,TE,AAC,1.161350781
Noah Meyers,Western Kentucky,-1.62172684,2.532093151,0.03785904,-0.601569628,0.145402036,-0.188468815,-0.121153293,-0.040120101,-0.002806746,0.278902486,0.011085283,TE,CUSA,1.16120065
Chevy Brenson,Wake Forest,-3.070000649,6.46656183,0.093275011,6.072567647,0.526821122,-0.441657396,-0.97998624,0.298739958,-0.171837193,1.385924347,0.22588158,WR,ACC,1.160694916
Bryson Williams,Michigan State,-2.052088081,-0.144430072,0.430474015,2.273739941,-1.471930335,1.902771769,2.339910249,-0.90990133,0.766016923,-1.358284509,0.607572762,WR,B1G,1.160659183
Alvon Isaac,South Florida,-0.759296706,-2.750767535,0.974385722,0.262932394,-0.814187234,0.596382227,0.448605847,-0.500768239,0.352403624,-0.229624861,0.096529118,RB,AAC,1.160579913
Zach Jackson,Clemson,-1.997811216,-6.163249994,-1.778481664,-4.590414575,-0.691021229,0.963765269,-0.31145741,-0.105121703,-0.236362662,-1.792029518,0.033351972,WR,ACC,1.160191173
Dwight Phillips Jr.,Georgia,-1.492812397,-2.327722143,0.511702679,0.263862511,-0.961059874,1.088867233,0.559246251,-0.264853782,0.117235024,-0.464625283,0.100195983,RB,SEC,1.159894613
Qua'Vez Humphreys,Sam Houston,-1.532299949,1.568989212,-0.169791999,-0.551457208,0.108424769,-0.132780335,-0.223137735,0.018364003,0.026615001,1.204233345,0.037088011,WR,CUSA,1.159828834
Riley Wormley,USC,-2.092049363,-1.500601674,-0.349082917,-0.353594969,-0.11021637,0.139548343,-0.353953457,-0.259983269,0.112270447,-0.304395918,0.227351797,RB,B1G,1.159421163
Ayden Greene,Virginia Tech,-1.316347442,2.119932359,-0.070147569,-1.161629542,0.44452513,-0.776866916,-0.081588267,-0.384406314,0.327842267,-0.307793531,0.332114653,WR,ACC,1.159099803
AJ Johnson,UAB,-2.948380245,2.983315625,-0.346157589,3.63766005,0.093161546,0.266904093,-0.994512031,0.430741464,-0.292370777,2.498938944,-0.005086704,WR,AAC,1.15898414
Luke Voorhees,Boise State,-2.43406691,-0.117446022,-0.955687391,1.29850118,-0.476457256,0.896598853,-0.51654781,0.257500374,-0.207146488,2.023226031,-0.056952336,TE,MWC,1.15882464
Janiran Bonner,Nebraska,-1.893131839,-1.325365076,-0.501717287,0.038082249,-0.530234938,0.609865786,0.183044606,-0.260958598,0.107604726,-0.656412295,0.132360006,WR,B1G,1.158777777
Richie Anderson,Fresno State,-1.352180745,1.272467252,-0.401668233,-0.930403274,-0.020223748,-0.102887572,-0.056981383,-0.117962401,0.04365714,-0.159062195,0.032268578,TE,MWC,1.158156009
Jahmari Powell-Wonson,Maryland,-1.901445732,-1.721692653,-1.113204903,-0.356773305,1.87985494,1.850727615,-0.441960471,-0.236391995,-0.550605349,0.425374766,0.046019476,WR,B1G,1.158120375
Jack Van Dorselaer,Tennessee,-2.276507654,-0.672222636,-0.999458356,0.093375342,-0.291901159,0.471933012,-0.413943116,0.093577599,-0.194485257,0.193133455,-0.06869114,TE,SEC,1.15788734
John White,Southern Miss,-0.723160837,-4.130437122,-2.543610609,-1.430902776,0.124931827,-0.860456111,1.707105575,1.698848527,-1.454974086,-0.610000126,0.121387868,QB,SBC,1.157460027
Kaleb Webb,Maryland,-1.744386511,0.685827215,-0.625834372,-0.518148002,0.077023667,-0.210080307,-0.310725106,-0.212382416,0.099808288,-0.411832049,0.160494939,WR,B1G,1.157401085
Ashton Locklear,NC State,-1.700704279,-3.669503136,-1.524415051,-2.158984232,-0.41787483,0.541220061,-0.369077341,-0.036952158,-0.028338027,0.800115552,-0.020087828,WR,ACC,1.156576196
Traville Frederick Jr.,Houston,-2.462809529,1.356511452,-0.829993822,2.584216848,-0.329370987,0.619305577,-0.502454534,0.318845188,-0.263160965,1.852081292,-0.194612594,TE,B12,1.156072955
Tyrell Reed Jr.,UL Monroe,-1.376806465,-2.095840186,0.207947388,0.671803299,-0.586970542,0.431593751,0.166589495,-0.311144806,0.212775916,0.155849476,-9.93E-05,RB,SBC,1.15543326
Jack Pedersen,UCLA,-2.08629906,-0.305683826,-0.752354505,-0.249082082,-0.183449723,0.329088173,-0.414825131,0.078524288,-0.148756943,0.390722975,-0.010571209,TE,B1G,1.15533736
Ryan Warkentin,Fresno State,-2.234815909,-1.771517974,-0.58532393,0.567508765,-1.226737308,1.76675613,0.978230414,-0.264096067,0.156408063,0.129308649,0.122717605,RB,MWC,1.154956141
Jalen Mickens,Louisiana Tech,-1.35233787,0.158205634,0.157905471,-0.502789071,1.826986704,1.77742292,1.087843344,-0.886476983,0.082704345,-0.072482399,0.22636778,WR,CUSA,1.154930684
Joseph Dodds,Baylor,-1.423328217,-2.791919042,0.237553219,-0.416034229,-0.270008664,0.042178932,-0.218706438,-0.299794698,0.203812768,0.387091853,0.023808678,RB,B12,1.154620944
Micah Ka'Apana,Michigan,-2.187335582,-0.242417832,-0.735545397,1.222283961,-0.185336526,0.250843764,-0.746140834,0.162007675,-0.186128339,0.960149903,-0.088938249,RB,B1G,1.154605874
Elijah Washington-Baker,Syracuse,-3.063119434,6.264578828,-0.163362246,6.768147048,0.738346654,-1.188074988,-1.012922949,-0.119453986,-0.033012467,-2.092303615,0.314794771,TE,ACC,1.154348354
Antonio Jones,Temple,-2.366148528,0.31262207,-0.813407705,0.920123474,-0.15764243,0.320555491,-0.497442742,0.155094613,-0.222947766,0.431693441,-0.083355061,WR,AAC,1.154271485
Jacob Gill,Iowa,-1.620413583,2.197088445,-0.337888181,0.141171876,0.118295564,-0.225928645,-0.32133705,-0.087724598,0.020145891,-0.266143933,0.152139522,WR,B1G,1.154165574
