iter	Passed	Remaining
1688	7677	1413
1689	7680	1408
1690	7683	1404
1691	7687	1399
1692	7690	1394
1693	7693	1389
1694	7696	1384
1695	7699	1380
1696	7702	1375
1697	7706	1370
1698	7709	1365
1699	7713	1361
1700	7716	1356
1701	7719	1351
1702	7724	1347
1703	7728	1342
1704	7731	1337
1705	7734	1332
1706	7737	1328
1707	7740	1323
1708	7743	1318
1709	7746	1313
1710	7749	1308
1711	7752	1304
1712	7755	1299
1713	7759	1294
1714	7762	1289
1715	7765	1285
1716	7768	1280
1717	7771	1275
1718	7774	1270
1719	7777	1266
1720	7780	1261
1721	7784	1256
1722	7786	1251
1723	7790	1247
1724	7793	1242
1725	7796	1237
1726	7799	1232
1727	7802	1228
1728	7805	1223
1729	7808	1218
1730	7811	1213
1731	7814	1209
1732	7819	1204
1733	7824	1200
1734	7828	1195
1735	7831	1190
1736	7834	1186
1737	7837	1181
1738	7840	1176
1739	7843	1172
1740	7846	1167
1741	7849	1162
1742	7852	1157
1743	7855	1153
1744	7858	1148
1745	7861	1143
1746	7864	1138
1747	7867	1134
1748	7870	1129
1749	7873	1124
1750	7877	1120
1751	7880	1115
1752	7883	1110
1753	7887	1106
1754	7890	1101
1755	7893	1096
1756	7896	1092
1757	7899	1087
1758	7902	1082
1759	7905	1078
1760	7909	1073
1761	7912	1068
1762	7916	1064
1763	7920	1059
1764	7923	1055
1765	7927	1050
1766	7931	1045
1767	7935	1041
1768	7938	1036
1769	7941	1031
1770	7944	1027
1771	7947	1022
1772	7950	1017
1773	7954	1013
1774	7957	1008
1775	7960	1004
1776	7964	999
1777	7967	994
1778	7970	990
1779	7974	985
1780	7977	980
1781	7980	976
1782	7984	971
1783	7987	967
1784	7990	962
1785	7993	957
1786	7996	953
1787	7999	948
1788	8002	943
1789	8005	939
1790	8008	934
1791	8013	930
1792	8017	925
1793	8020	920
1794	8023	916
1795	8027	911
1796	8030	907
1797	8033	902
1798	8036	897
1799	8040	893
1800	8042	888
1801	8046	884
1802	8050	879
1803	8053	874
1804	8056	870
1805	8059	865
1806	8062	861
1807	8066	856
1808	8069	851
1809	8072	847
1810	8075	842
1811	8079	838
1812	8082	833
1813	8085	829
1814	8088	824
1815	8091	819
1816	8094	815
1817	8098	810
1818	8101	806
1819	8104	801
1820	8108	797
1821	8111	792
1822	8114	787
1823	8117	783
1824	8121	778
1825	8124	774
1826	8127	769
1827	8130	765
1828	8134	760
1829	8136	755
1830	8139	751
1831	8143	746
1832	8146	742
1833	8149	737
1834	8152	733
1835	8156	728
1836	8159	724
1837	8162	719
1838	8165	714
1839	8168	710
1840	8171	705
1841	8174	701
1842	8177	696
1843	8180	692
1844	8183	687
1845	8188	683
1846	8192	678
1847	8196	674
1848	8199	669
1849	8203	665
1850	8207	660
1851	8210	656
1852	8213	651
1853	8216	647
1854	8219	642
1855	8222	637
1856	8225	633
1857	8229	628
1858	8232	624
1859	8235	619
1860	8239	615
1861	8243	610
1862	8246	606
1863	8249	601
1864	8252	597
1865	8255	592
1866	8258	588
1867	8261	583
1868	8265	579
1869	8268	574
1870	8271	570
1871	8274	565
1872	8277	561
1873	8280	556
1874	8283	552
1875	8286	547
1876	8290	543
1877	8293	538
1878	8296	534
1879	8299	529
1880	8302	525
1881	8306	520
1882	8309	516
1883	8312	511
1884	8315	507
1885	8318	502
1886	8321	498
1887	8325	493
1888	8328	489
1889	8331	484
1890	8334	480
1891	8337	475
1892	8340	471
1893	8343	466
1894	8346	462
1895	8355	458
1896	8362	454
1897	8370	449
1898	8377	445
1899	8381	441
1900	8384	436
1901	8388	432
1902	8391	427
1903	8395	423
1904	8398	418
1905	8401	414
1906	8404	409
1907	8407	405
1908	8410	400
1909	8413	396
1910	8416	391
1911	8419	387
1912	8422	383
1913	8425	378
1914	8429	374
1915	8432	369
1916	8435	365
1917	8438	360
1918	8441	356
1919	8445	351
1920	8450	347
1921	8454	343
1922	8457	338
1923	8461	334
1924	8464	329
1925	8467	325
1926	8470	320
1927	8473	316
1928	8476	311
1929	8479	307
1930	8483	303
1931	8486	298
1932	8488	294
1933	8492	289
1934	8495	285
1935	8498	280
1936	8501	276
1937	8504	272
1938	8511	267
1939	8515	263
1940	8520	258
1941	8524	254
1942	8528	250
1943	8533	245
1944	8542	241
1945	8550	237
1946	8558	232
1947	8566	228
1948	8573	224
1949	8582	220
1950	8587	215
1951	8595	211
1952	8607	207
1953	8612	202
1954	8616	198
1955	8620	193
1956	8624	189
1957	8628	185
1958	8631	180
1959	8635	176
1960	8640	171
1961	8644	167
1962	8649	163
1963	8665	158
1964	8669	154
1965	8674	150
1966	8678	145
1967	8681	141
1968	8684	136
1969	8688	132
1970	8692	127
1971	8696	123
1972	8699	119
1973	8702	114
1974	8706	110
1975	8709	105
1976	8713	101
1977	8720	96
1978	8723	92
1979	8727	88
1980	8730	83
1981	8733	79
1982	8736	74
1983	8739	70
1984	8742	66
1985	8746	61
1986	8749	57
1987	8752	52
1988	8755	48
1989	8758	44
1990	8762	39
1991	8765	35
1992	8768	30
1993	8771	26
1994	8775	21
1995	8778	17
1996	8781	13
1997	8784	8
1998	8787	4
1999	8791	0
